,Unnamed: 0,ISO,year,factor_to_ppp,Reg_name
0,0.0,AGO,1980,0.7205157608800801,SAF
1,1.0,AGO,1981,0.751657544689991,SAF
2,2.0,AGO,1982,0.7574482791985729,SAF
3,3.0,AGO,1983,0.7432606613987142,SAF
4,4.0,AGO,1984,0.7722866906313659,SAF
5,5.0,AGO,1985,0.7714223933401041,SAF
6,6.0,AGO,1986,0.760730613377153,SAF
7,7.0,AGO,1987,0.8059157833102221,SAF
8,8.0,AGO,1988,0.738953986195479,SAF
9,9.0,AGO,1989,0.7437346617119209,SAF
10,10.0,AGO,1990,0.8039516785019409,SAF
11,11.0,AGO,1991,0.874562084252644,SAF
12,12.0,AGO,1992,1.01988970846207,SAF
13,13.0,AGO,1993,0.9545377984184541,SAF
14,14.0,AGO,1994,1.05428572377872,SAF
15,15.0,AGO,1995,0.8866979383545709,SAF
16,16.0,AGO,1996,0.816704404078718,SAF
17,17.0,AGO,1997,0.933779725293944,SAF
18,18.0,AGO,1998,0.821472289715121,SAF
19,19.0,AGO,1999,0.9012002440406709,SAF
20,20.0,AGO,2000,0.7155527467236109,SAF
21,21.0,AGO,2001,0.740965370437598,SAF
22,22.0,AGO,2002,0.7594251258946079,SAF
23,23.0,AGO,2003,0.81906345552239,SAF
24,24.0,AGO,2004,0.8791827813120671,SAF
25,25.0,AGO,2005,1.0,SAF
26,26.0,AGO,2006,1.05073003874856,SAF
27,27.0,AGO,2007,1.07524116183946,SAF
28,28.0,AGO,2008,1.07355034742875,SAF
29,29.0,AGO,2009,0.9656698323607691,SAF
30,30.0,AGO,2010,1.00633092941542,SAF
31,31.0,AGO,2011,0.9628176816652221,SAF
32,32.0,ALB,1980,1.15177947916318,EUR
33,33.0,ALB,1981,1.1443984724608,EUR
34,34.0,ALB,1982,1.15866688474559,EUR
35,35.0,ALB,1983,1.15176604042053,EUR
36,36.0,ALB,1984,1.13026783746074,EUR
37,37.0,ALB,1985,1.13025856531717,EUR
38,38.0,ALB,1986,1.11850595265514,EUR
39,39.0,ALB,1987,1.12097572275142,EUR
40,40.0,ALB,1988,1.1121334047859899,EUR
41,41.0,ALB,1989,1.1286885526435901,EUR
42,42.0,ALB,1990,1.30375444206411,EUR
43,43.0,ALB,1991,1.09448818187345,EUR
44,44.0,ALB,1992,1.00477297969749,EUR
45,45.0,ALB,1993,1.11638648615346,EUR
46,46.0,ALB,1994,1.2405635675373,EUR
47,47.0,ALB,1995,1.1946439463394298,EUR
48,48.0,ALB,1996,1.26977754602882,EUR
49,49.0,ALB,1997,1.2786670180388702,EUR
50,50.0,ALB,1998,1.16497417179144,EUR
51,51.0,ALB,1999,1.17908576208233,EUR
52,52.0,ALB,2000,1.13925868095047,EUR
53,53.0,ALB,2001,1.08600601366119,EUR
54,54.0,ALB,2002,1.0384951851815798,EUR
55,55.0,ALB,2003,1.01732987193347,EUR
56,56.0,ALB,2004,1.00044205252874,EUR
57,57.0,ALB,2005,1.0,EUR
58,58.0,ALB,2006,1.01935620674965,EUR
59,59.0,ALB,2007,1.0075337858892899,EUR
60,60.0,ALB,2008,1.06267162535177,EUR
61,61.0,ALB,2009,1.10417938876896,EUR
62,62.0,ALB,2010,1.05748640446959,EUR
63,63.0,ALB,2011,1.05612951790799,EUR
64,64.0,ARG,1980,0.335125090446258,LAS
65,65.0,ARG,1981,0.358764056229737,LAS
66,66.0,ARG,1982,0.39502200650205394,LAS
67,67.0,ARG,1983,0.412536190472864,LAS
68,68.0,ARG,1984,0.429829312441454,LAS
69,69.0,ARG,1985,0.45280960778588397,LAS
70,70.0,ARG,1986,0.47254257279799605,LAS
71,71.0,ARG,1987,0.489419853244159,LAS
72,72.0,ARG,1988,0.535796456273276,LAS
73,73.0,ARG,1989,0.551841656295057,LAS
74,74.0,ARG,1990,0.643526454029947,LAS
75,75.0,ARG,1991,0.6798134738993411,LAS
76,76.0,ARG,1992,0.711528428188654,LAS
77,77.0,ARG,1993,0.7705229570770601,LAS
78,78.0,ARG,1994,0.853689690045808,LAS
79,79.0,ARG,1995,0.98369995715137,LAS
80,80.0,ARG,1996,1.21491958170343,LAS
81,81.0,ARG,1997,1.1537228828756598,LAS
82,82.0,ARG,1998,1.1075155911425,LAS
83,83.0,ARG,1999,1.07400190910952,LAS
84,84.0,ARG,2000,1.06375357726764,LAS
85,85.0,ARG,2001,1.0493804006437901,LAS
86,86.0,ARG,2002,1.01145540079448,LAS
87,87.0,ARG,2003,1.0108883813462,LAS
88,88.0,ARG,2004,1.00344094279131,LAS
89,89.0,ARG,2005,1.0,LAS
90,90.0,ARG,2006,1.0028614833314,LAS
91,91.0,ARG,2007,1.00334530059175,LAS
92,92.0,ARG,2008,1.00152553521301,LAS
93,93.0,ARG,2009,1.00347011014536,LAS
94,94.0,ARG,2010,1.00140274271926,LAS
95,95.0,ARG,2011,0.9992223330900329,LAS
96,96.0,ARM,1980,1.49938696700591,EUA
97,97.0,ARM,1981,1.49938696700591,EUA
98,98.0,ARM,1982,1.49938696700591,EUA
99,99.0,ARM,1983,1.49938696700591,EUA
100,100.0,ARM,1984,1.49938696700591,EUA
101,101.0,ARM,1985,1.49938696700591,EUA
102,102.0,ARM,1986,1.49938696700591,EUA
103,103.0,ARM,1987,1.49938696700591,EUA
104,104.0,ARM,1988,1.49938696700591,EUA
105,105.0,ARM,1989,1.49938696700591,EUA
106,106.0,ARM,1990,1.22144566651555,EUA
107,107.0,ARM,1991,1.56551131667286,EUA
108,108.0,ARM,1992,1.7011243347264702,EUA
109,109.0,ARM,1993,1.57771100446572,EUA
110,110.0,ARM,1994,1.43114251264892,EUA
111,111.0,ARM,1995,1.29658642065983,EUA
112,112.0,ARM,1996,1.3470252684581,EUA
113,113.0,ARM,1997,1.3451078244743502,EUA
114,114.0,ARM,1998,1.1338475298717199,EUA
115,115.0,ARM,1999,1.21048621341179,EUA
116,116.0,ARM,2000,1.17006386574485,EUA
117,117.0,ARM,2001,1.12598066921693,EUA
118,118.0,ARM,2002,1.0620965083145402,EUA
119,119.0,ARM,2003,1.05938935952515,EUA
120,120.0,ARM,2004,1.02304812223098,EUA
121,121.0,ARM,2005,1.0,EUA
122,122.0,ARM,2006,0.980609631447494,EUA
123,123.0,ARM,2007,0.9516012766332479,EUA
124,124.0,ARM,2008,0.9378083358866709,EUA
125,125.0,ARM,2009,0.974894700228913,EUA
126,126.0,ARM,2010,0.9784106880599971,EUA
127,127.0,ARM,2011,1.0119377075729599,EUA
128,128.0,ATG,1980,1.2066887682507401,CAR
129,129.0,ATG,1981,1.16336796413031,CAR
130,130.0,ATG,1982,1.3032408189412699,CAR
131,131.0,ATG,1983,1.46913187203758,CAR
132,132.0,ATG,1984,1.2833378609006498,CAR
133,133.0,ATG,1985,1.06789105199154,CAR
134,134.0,ATG,1986,1.02684219544449,CAR
135,135.0,ATG,1987,1.1273691656992701,CAR
136,136.0,ATG,1988,1.18124789545458,CAR
137,137.0,ATG,1989,1.1401538413365802,CAR
138,138.0,ATG,1990,1.17621925325621,CAR
139,139.0,ATG,1991,1.08696975652071,CAR
140,140.0,ATG,1992,1.0486689301890602,CAR
141,141.0,ATG,1993,1.01076185931887,CAR
142,142.0,ATG,1994,1.1314694283635702,CAR
143,143.0,ATG,1995,1.06608019572614,CAR
144,144.0,ATG,1996,1.10104309176136,CAR
145,145.0,ATG,1997,0.989648400297489,CAR
146,146.0,ATG,1998,0.720378080834516,CAR
147,147.0,ATG,1999,1.00614769550044,CAR
148,148.0,ATG,2000,1.02685363616703,CAR
149,149.0,ATG,2001,1.00515744528094,CAR
150,150.0,ATG,2002,1.01934627533727,CAR
151,151.0,ATG,2003,1.02854095168975,CAR
152,152.0,ATG,2004,0.754143445545977,CAR
153,153.0,ATG,2005,1.0,CAR
154,154.0,ATG,2006,0.915461378098209,CAR
155,155.0,ATG,2007,0.956917317021147,CAR
156,156.0,ATG,2008,0.9832617708625451,CAR
157,157.0,ATG,2009,1.13630205819872,CAR
158,158.0,ATG,2010,1.10397901553225,CAR
159,159.0,ATG,2011,1.14552324676725,CAR
160,160.0,AUS,1980,0.8884382467454579,AUS
161,161.0,AUS,1981,0.899765185053615,AUS
162,162.0,AUS,1982,0.897967972432353,AUS
163,163.0,AUS,1983,0.909823419401303,AUS
164,164.0,AUS,1984,0.9030117595590641,AUS
165,165.0,AUS,1985,0.89175606632823,AUS
166,166.0,AUS,1986,0.8913482046051271,AUS
167,167.0,AUS,1987,0.913778060038235,AUS
168,168.0,AUS,1988,0.9366106294127929,AUS
169,169.0,AUS,1989,0.9364676638377571,AUS
170,170.0,AUS,1990,0.938898505050223,AUS
171,171.0,AUS,1991,0.934161494206218,AUS
172,172.0,AUS,1992,0.936819996706193,AUS
173,173.0,AUS,1993,0.9320247523505141,AUS
174,174.0,AUS,1994,0.9420656621879271,AUS
175,175.0,AUS,1995,0.955631318785801,AUS
176,176.0,AUS,1996,0.9639856477846921,AUS
177,177.0,AUS,1997,0.963033529154515,AUS
178,178.0,AUS,1998,0.9514916230628828,AUS
179,179.0,AUS,1999,0.9624602125052959,AUS
180,180.0,AUS,2000,0.976578190428121,AUS
181,181.0,AUS,2001,0.97081490120508,AUS
182,182.0,AUS,2002,0.97161358110164,AUS
183,183.0,AUS,2003,0.972386901336201,AUS
184,184.0,AUS,2004,0.965708975518542,AUS
185,185.0,AUS,2005,1.0,AUS
186,186.0,AUS,2006,0.9800359158371508,AUS
187,187.0,AUS,2007,0.9696123208931129,AUS
188,188.0,AUS,2008,0.9553826313620721,AUS
189,189.0,AUS,2009,0.9563656580974258,AUS
190,190.0,AUS,2010,0.959275551104585,AUS
191,191.0,AUS,2011,0.952794280720749,AUS
192,192.0,AUT,1980,0.7598261127358571,EUR
193,193.0,AUT,1981,0.758449899987057,EUR
194,194.0,AUT,1982,0.7465546281155141,EUR
195,195.0,AUT,1983,0.740199065629757,EUR
196,196.0,AUT,1984,0.73614554129584,EUR
197,197.0,AUT,1985,0.7369657485692289,EUR
198,198.0,AUT,1986,0.757428405883667,EUR
199,199.0,AUT,1987,0.784746894128989,EUR
200,200.0,AUT,1988,0.8030962288357181,EUR
201,201.0,AUT,1989,0.8135204932698171,EUR
202,202.0,AUT,1990,0.83241263061251,EUR
203,203.0,AUT,1991,0.8417393644231841,EUR
204,204.0,AUT,1992,0.8628018347661629,EUR
205,205.0,AUT,1993,0.8765965793645429,EUR
206,206.0,AUT,1994,0.900256265458948,EUR
207,207.0,AUT,1995,0.9322191086302759,EUR
208,208.0,AUT,1996,0.919622605015708,EUR
209,209.0,AUT,1997,0.9239830895849951,EUR
210,210.0,AUT,1998,0.9335275848538381,EUR
211,211.0,AUT,1999,0.938266613488871,EUR
212,212.0,AUT,2000,0.972228815745735,EUR
213,213.0,AUT,2001,0.9400863425044341,EUR
214,214.0,AUT,2002,0.9545320099288259,EUR
215,215.0,AUT,2003,0.9618681714035501,EUR
216,216.0,AUT,2004,0.972046892845131,EUR
217,217.0,AUT,2005,1.0,EUR
218,218.0,AUT,2006,0.9876416042340129,EUR
219,219.0,AUT,2007,0.95810514259795,EUR
220,220.0,AUT,2008,0.9674232455265601,EUR
221,221.0,AUT,2009,0.969119334144088,EUR
222,222.0,AUT,2010,0.9901093984771999,EUR
223,223.0,AUT,2011,0.991116453855895,EUR
224,224.0,AZE,1980,2.0380391863150202,EUA
225,225.0,AZE,1981,2.0380391863150202,EUA
226,226.0,AZE,1982,2.0380391863150202,EUA
227,227.0,AZE,1983,2.0380391863150202,EUA
228,228.0,AZE,1984,2.0380391863150202,EUA
229,229.0,AZE,1985,2.0380391863150202,EUA
230,230.0,AZE,1986,2.0380391863150202,EUA
231,231.0,AZE,1987,2.0380391863150202,EUA
232,232.0,AZE,1988,2.0380391863150202,EUA
233,233.0,AZE,1989,2.0380391863150202,EUA
234,234.0,AZE,1990,1.77903767567507,EUA
235,235.0,AZE,1991,2.5777517634741,EUA
236,236.0,AZE,1992,2.36257697472902,EUA
237,237.0,AZE,1993,1.7577239690405602,EUA
238,238.0,AZE,1994,1.71310554865635,EUA
239,239.0,AZE,1995,1.21376007853027,EUA
240,240.0,AZE,1996,1.15063822640929,EUA
241,241.0,AZE,1997,1.01275893795268,EUA
242,242.0,AZE,1998,0.927934168921649,EUA
243,243.0,AZE,1999,0.920630191730844,EUA
244,244.0,AZE,2000,0.9585208481300269,EUA
245,245.0,AZE,2001,0.9639793397227859,EUA
246,246.0,AZE,2002,0.9087628020001751,EUA
247,247.0,AZE,2003,0.879938321796598,EUA
248,248.0,AZE,2004,0.8627796580460021,EUA
249,249.0,AZE,2005,1.0,EUA
250,250.0,AZE,2006,1.03700637317016,EUA
251,251.0,AZE,2007,1.0770139492227502,EUA
252,252.0,AZE,2008,0.974434172290477,EUA
253,253.0,AZE,2009,1.01503138576828,EUA
254,254.0,AZE,2010,1.05923446795349,EUA
255,255.0,AZE,2011,1.10173891706104,EUA
256,256.0,BDI,1980,1.02670671782677,SSA
257,257.0,BDI,1981,1.0118201064507801,SSA
258,258.0,BDI,1982,0.955520249552533,SSA
259,259.0,BDI,1983,0.94663487249186,SSA
260,260.0,BDI,1984,0.979571603864669,SSA
261,261.0,BDI,1985,0.9756497327579351,SSA
262,262.0,BDI,1986,1.0217353434568601,SSA
263,263.0,BDI,1987,0.97725595507486,SSA
264,264.0,BDI,1988,0.8908161023510329,SSA
265,265.0,BDI,1989,0.9631885984144771,SSA
266,266.0,BDI,1990,0.898590938847,SSA
267,267.0,BDI,1991,0.8260946061053559,SSA
268,268.0,BDI,1992,0.750073632852428,SSA
269,269.0,BDI,1993,0.795142172074647,SSA
270,270.0,BDI,1994,0.788147343017698,SSA
271,271.0,BDI,1995,0.779410984222188,SSA
272,272.0,BDI,1996,0.840882227751426,SSA
273,273.0,BDI,1997,1.03503887808456,SSA
274,274.0,BDI,1998,0.940341478274927,SSA
275,275.0,BDI,1999,0.941910573447604,SSA
276,276.0,BDI,2000,0.949435900730634,SSA
277,277.0,BDI,2001,0.96548056968564,SSA
278,278.0,BDI,2002,0.94726088904931,SSA
279,279.0,BDI,2003,1.0054694052167399,SSA
280,280.0,BDI,2004,1.01754827474517,SSA
281,281.0,BDI,2005,1.0,SSA
282,282.0,BDI,2006,0.979678932793678,SSA
283,283.0,BDI,2007,0.9236662018704109,SSA
284,284.0,BDI,2008,1.0634272258900401,SSA
285,285.0,BDI,2009,1.03255249018423,SSA
286,286.0,BDI,2010,1.03587925325306,SSA
287,287.0,BDI,2011,1.04524882488137,SSA
288,288.0,BEL,1980,0.8493817192976801,EUR
289,289.0,BEL,1981,0.81315422799495,EUR
290,290.0,BEL,1982,0.782693765204639,EUR
291,291.0,BEL,1983,0.756712588392184,EUR
292,292.0,BEL,1984,0.7364733165167071,EUR
293,293.0,BEL,1985,0.7174935406034151,EUR
294,294.0,BEL,1986,0.7640807413165469,EUR
295,295.0,BEL,1987,0.800318563629532,EUR
296,296.0,BEL,1988,0.8247044171716899,EUR
297,297.0,BEL,1989,0.813983532106345,EUR
298,298.0,BEL,1990,0.8367423677982401,EUR
299,299.0,BEL,1991,0.8206484027997201,EUR
300,300.0,BEL,1992,0.844005934874743,EUR
301,301.0,BEL,1993,0.8557625836437701,EUR
302,302.0,BEL,1994,0.85765033554464,EUR
303,303.0,BEL,1995,0.885556920999737,EUR
304,304.0,BEL,1996,0.857152777111261,EUR
305,305.0,BEL,1997,0.840441238928227,EUR
306,306.0,BEL,1998,0.8337671051228559,EUR
307,307.0,BEL,1999,0.845804460419572,EUR
308,308.0,BEL,2000,0.9049338731641992,EUR
309,309.0,BEL,2001,0.902966130174178,EUR
310,310.0,BEL,2002,0.9267251479598521,EUR
311,311.0,BEL,2003,0.9432969209106751,EUR
312,312.0,BEL,2004,0.9320682419871751,EUR
313,313.0,BEL,2005,1.0,EUR
314,314.0,BEL,2006,0.9432331926957959,EUR
315,315.0,BEL,2007,0.936369358472231,EUR
316,316.0,BEL,2008,0.96284819885739,EUR
317,317.0,BEL,2009,0.9535350645465329,EUR
318,318.0,BEL,2010,0.990237558820751,EUR
319,319.0,BEL,2011,0.990883381094888,EUR
320,320.0,BEN,1980,1.07334008401112,SSA
321,321.0,BEN,1981,1.3139581570482801,SSA
322,322.0,BEN,1982,1.0853412005319,SSA
323,323.0,BEN,1983,1.14589628189756,SSA
324,324.0,BEN,1984,1.10475881164093,SSA
325,325.0,BEN,1985,1.09353894806713,SSA
326,326.0,BEN,1986,1.02336675852614,SSA
327,327.0,BEN,1987,0.9678835659931541,SSA
328,328.0,BEN,1988,0.933384387092659,SSA
329,329.0,BEN,1989,0.850515327149588,SSA
330,330.0,BEN,1990,0.8412064701917541,SSA
331,331.0,BEN,1991,0.844892251037494,SSA
332,332.0,BEN,1992,0.8376392647760259,SSA
333,333.0,BEN,1993,0.803416439177092,SSA
334,334.0,BEN,1994,0.7868414980428059,SSA
335,335.0,BEN,1995,0.7752152988878851,SSA
336,336.0,BEN,1996,0.767676091528521,SSA
337,337.0,BEN,1997,0.802325799999139,SSA
338,338.0,BEN,1998,0.8196557530133208,SSA
339,339.0,BEN,1999,0.8535366054684781,SSA
340,340.0,BEN,2000,0.9049645202624491,SSA
341,341.0,BEN,2001,0.9000883826968921,SSA
342,342.0,BEN,2002,0.919667666851912,SSA
343,343.0,BEN,2003,0.955517702440057,SSA
344,344.0,BEN,2004,0.971300115846394,SSA
345,345.0,BEN,2005,1.0,SSA
346,346.0,BEN,2006,1.01001979436532,SSA
347,347.0,BEN,2007,1.02845079683276,SSA
348,348.0,BEN,2008,0.995028693541653,SSA
349,349.0,BEN,2009,0.9776122077610941,SSA
350,350.0,BEN,2010,0.966191255028121,SSA
351,351.0,BEN,2011,0.9674949049935071,SSA
352,352.0,BFA,1980,1.08132102250266,SSA
353,353.0,BFA,1981,1.0705957207703,SSA
354,354.0,BFA,1982,1.06546022646792,SSA
355,355.0,BFA,1983,1.0430814469936,SSA
356,356.0,BFA,1984,1.0385270261183601,SSA
357,357.0,BFA,1985,1.06826173754723,SSA
358,358.0,BFA,1986,1.06067162861547,SSA
359,359.0,BFA,1987,1.04186273665165,SSA
360,360.0,BFA,1988,1.04599128078503,SSA
361,361.0,BFA,1989,1.0351207129158,SSA
362,362.0,BFA,1990,1.03712945071021,SSA
363,363.0,BFA,1991,1.01937993152434,SSA
364,364.0,BFA,1992,1.01704115589588,SSA
365,365.0,BFA,1993,1.01501810223584,SSA
366,366.0,BFA,1994,0.959643613036743,SSA
367,367.0,BFA,1995,0.990035472363787,SSA
368,368.0,BFA,1996,0.989486926420242,SSA
369,369.0,BFA,1997,1.01079922343066,SSA
370,370.0,BFA,1998,1.02001542847822,SSA
371,371.0,BFA,1999,1.01980987622257,SSA
372,372.0,BFA,2000,1.04911734195243,SSA
373,373.0,BFA,2001,1.01903234858092,SSA
374,374.0,BFA,2002,1.01879804452232,SSA
375,375.0,BFA,2003,0.9887168365779879,SSA
376,376.0,BFA,2004,0.9962870430698492,SSA
377,377.0,BFA,2005,1.0,SSA
378,378.0,BFA,2006,1.0064610622971502,SSA
379,379.0,BFA,2007,0.9855071622012521,SSA
380,380.0,BFA,2008,0.986232129917112,SSA
381,381.0,BFA,2009,0.982815132569097,SSA
382,382.0,BFA,2010,0.9848934004173849,SSA
383,383.0,BFA,2011,0.99080148990848,SSA
384,384.0,BGD,1980,1.38496100832102,SWA
385,385.0,BGD,1981,1.36679540469902,SWA
386,386.0,BGD,1982,1.3475460477571801,SWA
387,387.0,BGD,1983,1.31003827671988,SWA
388,388.0,BGD,1984,1.36448845162335,SWA
389,389.0,BGD,1985,1.38726940469876,SWA
390,390.0,BGD,1986,1.36313923859142,SWA
391,391.0,BGD,1987,1.31312492410295,SWA
392,392.0,BGD,1988,1.3318087911593899,SWA
393,393.0,BGD,1989,1.44558895410366,SWA
394,394.0,BGD,1990,1.4138233083553702,SWA
395,395.0,BGD,1991,1.4207269505021,SWA
396,396.0,BGD,1992,1.4014079004296398,SWA
397,397.0,BGD,1993,1.37493780843654,SWA
398,398.0,BGD,1994,1.3838524851808998,SWA
399,399.0,BGD,1995,1.3820556388605498,SWA
400,400.0,BGD,1996,1.36176373126437,SWA
401,401.0,BGD,1997,1.2900361651460202,SWA
402,402.0,BGD,1998,1.21304649461346,SWA
403,403.0,BGD,1999,1.1226095962623301,SWA
404,404.0,BGD,2000,1.09808863185247,SWA
405,405.0,BGD,2001,1.0724400090909498,SWA
406,406.0,BGD,2002,1.07984390283129,SWA
407,407.0,BGD,2003,1.05425670120428,SWA
408,408.0,BGD,2004,1.01700784481299,SWA
409,409.0,BGD,2005,1.0,SWA
410,410.0,BGD,2006,0.9904000472181229,SWA
411,411.0,BGD,2007,0.993105128920784,SWA
412,412.0,BGD,2008,0.96920193266609,SWA
413,413.0,BGD,2009,0.962515211825999,SWA
414,414.0,BGD,2010,0.960155437138951,SWA
415,415.0,BGD,2011,0.9525974415125501,SWA
416,416.0,BGR,1980,0.9110386344034441,EUA
417,417.0,BGR,1981,0.9208230634212929,EUA
418,418.0,BGR,1982,0.9383909072253771,EUA
419,419.0,BGR,1983,0.958630940082458,EUA
420,420.0,BGR,1984,0.94554902446291,EUA
421,421.0,BGR,1985,0.9763028609304829,EUA
422,422.0,BGR,1986,0.9659186496289208,EUA
423,423.0,BGR,1987,0.960398568551995,EUA
424,424.0,BGR,1988,0.9427477583729009,EUA
425,425.0,BGR,1989,0.9487259929008399,EUA
426,426.0,BGR,1990,0.9662597963412909,EUA
427,427.0,BGR,1991,1.2149818605264902,EUA
428,428.0,BGR,1992,1.3120617336509,EUA
429,429.0,BGR,1993,1.0095465175934801,EUA
430,430.0,BGR,1994,0.98336513553454,EUA
431,431.0,BGR,1995,0.955303802810625,EUA
432,432.0,BGR,1996,0.9440609288326991,EUA
433,433.0,BGR,1997,0.921140887543718,EUA
434,434.0,BGR,1998,0.9869782418067059,EUA
435,435.0,BGR,1999,1.0323680876634,EUA
436,436.0,BGR,2000,1.06867912636099,EUA
437,437.0,BGR,2001,1.07050831930263,EUA
438,438.0,BGR,2002,1.0739324144065698,EUA
439,439.0,BGR,2003,1.03515289368708,EUA
440,440.0,BGR,2004,1.00986081846535,EUA
441,441.0,BGR,2005,1.0,EUA
442,442.0,BGR,2006,1.01377324215026,EUA
443,443.0,BGR,2007,1.00718827368636,EUA
444,444.0,BGR,2008,1.04209648431516,EUA
445,445.0,BGR,2009,1.0531929510284002,EUA
446,446.0,BGR,2010,1.06837788969976,EUA
447,447.0,BGR,2011,1.0649163231975,EUA
448,448.0,BHR,1980,0.586419613068622,ARA
449,449.0,BHR,1981,0.587245597292115,ARA
450,450.0,BHR,1982,0.5769707155331409,ARA
451,451.0,BHR,1983,0.5220404583393731,ARA
452,452.0,BHR,1984,0.506782971914852,ARA
453,453.0,BHR,1985,0.384781514306546,ARA
454,454.0,BHR,1986,0.45789340454323707,ARA
455,455.0,BHR,1987,0.472915007849763,ARA
456,456.0,BHR,1988,0.5336801489235471,ARA
457,457.0,BHR,1989,0.5455262785398239,ARA
458,458.0,BHR,1990,0.6091297228479879,ARA
459,459.0,BHR,1991,0.547182696753438,ARA
460,460.0,BHR,1992,0.5378953019050461,ARA
461,461.0,BHR,1993,0.5008771696420671,ARA
462,462.0,BHR,1994,0.5389618921533471,ARA
463,463.0,BHR,1995,0.48651076677308003,ARA
464,464.0,BHR,1996,0.43778353766376005,ARA
465,465.0,BHR,1997,0.50480473876053,ARA
466,466.0,BHR,1998,0.45717199541477793,ARA
467,467.0,BHR,1999,0.51522171483112,ARA
468,468.0,BHR,2000,0.692300078230845,ARA
469,469.0,BHR,2001,0.6257221778776391,ARA
470,470.0,BHR,2002,0.638030407466418,ARA
471,471.0,BHR,2003,0.73889500081422,ARA
472,472.0,BHR,2004,0.8114966104795159,ARA
473,473.0,BHR,2005,1.0,ARA
474,474.0,BHR,2006,1.06878871094586,ARA
475,475.0,BHR,2007,1.03232619778967,ARA
476,476.0,BHR,2008,1.09154981394731,ARA
477,477.0,BHR,2009,1.05519434695587,ARA
478,478.0,BHR,2010,1.1213925207515802,ARA
479,479.0,BHR,2011,1.06611354193254,ARA
480,480.0,BHS,1980,0.906177353469772,CAR
481,481.0,BHS,1981,0.89278576420001,CAR
482,482.0,BHS,1982,0.8833775071920891,CAR
483,483.0,BHS,1983,0.8552480360822259,CAR
484,484.0,BHS,1984,0.8790570343844559,CAR
485,485.0,BHS,1985,0.931799303635991,CAR
486,486.0,BHS,1986,0.8736709317176071,CAR
487,487.0,BHS,1987,0.9156768593341659,CAR
488,488.0,BHS,1988,0.858109400257266,CAR
489,489.0,BHS,1989,0.8613819750437829,CAR
490,490.0,BHS,1990,0.8040411486169119,CAR
491,491.0,BHS,1991,0.8361240917643971,CAR
492,492.0,BHS,1992,0.8784691187517231,CAR
493,493.0,BHS,1993,0.8650226166644959,CAR
494,494.0,BHS,1994,0.8301523882312081,CAR
495,495.0,BHS,1995,0.8063490788257779,CAR
496,496.0,BHS,1996,0.9505822760661631,CAR
497,497.0,BHS,1997,0.8474923505261321,CAR
498,498.0,BHS,1998,0.8605600307527909,CAR
499,499.0,BHS,1999,0.9493334436588721,CAR
500,500.0,BHS,2000,0.9594316102336841,CAR
501,501.0,BHS,2001,0.902079125050538,CAR
502,502.0,BHS,2002,1.0436294860498,CAR
503,503.0,BHS,2003,0.984969583592678,CAR
504,504.0,BHS,2004,0.934728630727798,CAR
505,505.0,BHS,2005,1.0,CAR
506,506.0,BHS,2006,0.8704030934998791,CAR
507,507.0,BHS,2007,0.978770452438125,CAR
508,508.0,BHS,2008,0.9949939286026519,CAR
509,509.0,BHS,2009,1.01857319762283,CAR
510,510.0,BHS,2010,1.0243583204886502,CAR
511,511.0,BHS,2011,1.0187928015295602,CAR
512,512.0,BIH,1980,0.875049520936525,EUR
513,513.0,BIH,1981,0.875049520936525,EUR
514,514.0,BIH,1982,0.875049520936525,EUR
515,515.0,BIH,1983,0.875049520936525,EUR
516,516.0,BIH,1984,0.875049520936525,EUR
517,517.0,BIH,1985,0.875049520936525,EUR
518,518.0,BIH,1986,0.875049520936525,EUR
519,519.0,BIH,1987,0.875049520936525,EUR
520,520.0,BIH,1988,0.875049520936525,EUR
521,521.0,BIH,1989,0.875049520936525,EUR
522,522.0,BIH,1990,0.8820333597477199,EUR
523,523.0,BIH,1991,0.881356430249653,EUR
524,524.0,BIH,1992,0.8860288332955308,EUR
525,525.0,BIH,1993,0.865844186260869,EUR
526,526.0,BIH,1994,0.8599847951288541,EUR
527,527.0,BIH,1995,0.928714873988131,EUR
528,528.0,BIH,1996,0.9080897544813921,EUR
529,529.0,BIH,1997,0.964337278718995,EUR
530,530.0,BIH,1998,1.09767374102679,EUR
531,531.0,BIH,1999,1.14125754208134,EUR
532,532.0,BIH,2000,1.05905063125761,EUR
533,533.0,BIH,2001,1.1035695059633601,EUR
534,534.0,BIH,2002,1.06724134654852,EUR
535,535.0,BIH,2003,1.03203096476885,EUR
536,536.0,BIH,2004,0.959622084134966,EUR
537,537.0,BIH,2005,1.0,EUR
538,538.0,BIH,2006,1.0023321788382,EUR
539,539.0,BIH,2007,1.00465528748832,EUR
540,540.0,BIH,2008,1.02377335471541,EUR
541,541.0,BIH,2009,1.04889526874655,EUR
542,542.0,BIH,2010,1.0805876953123499,EUR
543,543.0,BIH,2011,1.08068281210526,EUR
544,544.0,BLR,1980,1.6184587175890701,EUA
545,545.0,BLR,1981,1.6184587175890701,EUA
546,546.0,BLR,1982,1.6184587175890701,EUA
547,547.0,BLR,1983,1.6184587175890701,EUA
548,548.0,BLR,1984,1.6184587175890701,EUA
549,549.0,BLR,1985,1.6184587175890701,EUA
550,550.0,BLR,1986,1.6184587175890701,EUA
551,551.0,BLR,1987,1.6184587175890701,EUA
552,552.0,BLR,1988,1.6184587175890701,EUA
